Date ,Tarbela,Kabul,Kalabagh,Chashma,Taunsa,Panjnad,Guddu,Sukkur,Kotri
2002/02/16,10700,3700,21718,27105,22246,1725,18372,15606,1715
2002/02/17,10500,4160,32086,26564,21922,1725,16876,15248,1715
2002/02/18,10700,3730,27901,27217,25054,1725,16866,15248,1715
2002/02/19,11400,4160,23834,27655,21800,1316,16876,15248,1715
2002/02/20,11900,4580,27544,24704,18451,1202,16363,14768,1652
2002/02/21,11900,3700,33972,25448,18451,846,16990,13753,1652
2002/02/22,13000,4400,38573,24034,18037,1023,16588,13468,1652
2002/02/23,16500,8300,40161,25707,17320,1023,14426,13468,1652
2002/02/24,17900,11500,34138,28848,17320,846,14426,13468,1567
2002/02/25,17400,10400,38573,34265,17189,681,14426,12729,1482
2002/02/26,16100,8900,34138,36286,19574,681,14288,12518,1452
2002/02/27,15000,7400,40161,31737,20353,576,13736,11918,1452
2002/02/28,13500,6280,34138,31606,22413,576,13736,11145,1382
2002/03/01,12500,5720,44597,31979,24796,576,13784,11145,1317
2002/03/02,12200,5800,34138,28598,23629,846,13784,11145,1317
2002/03/03,12000,5480,28113,32787,24978,1320,14174,9825,1277
2002/03/04,11800,5860,22015,36417,23015,1320,15710,10885,1277
2002/03/05,11600,5250,28113,33606,26872,1304,15710,11014,1247
2002/03/06,10000,4820,34138,35384,26058,1386,17334,12337,1247
2002/03/07,8900,4430,15885,28421,24787,1629,17334,13010,1217
2002/03/08,10100,4640,21373,18192,24787,1629,17334,13010,1162
2002/03/09,11100,4820,15640,15332,24787,1712,17334,13010,1177
2002/03/10,20200,7680,15640,15606,23052,1712,17334,13010,1202
2002/03/11,19900,12800,42445,19733,20036,1712,17334,13010,1230
2002/03/12,16600,10700,33339,32506,15257,1712,17334,12854,1240
2002/03/13,13800,9680,30135,32646,13353,1712,16974,12854,1220
2002/03/14,13300,8500,23834,33281,14053,1159,16974,12742,1230
2002/03/15,13100,7720,31648,28690,18480,965,15455,12779,1285
2002/03/16,13400,5480,21178,23621,21017,847,13520,11994,1345
2002/03/17,15200,4000,30512,29572,21017,1272,12004,10984,1350
2002/03/18,16000,6440,33944,27298,18675,1816,12004,10695,1375
2002/03/19,16000,8600,24728,26475,18904,2072,13200,10695,1370
2002/03/20,16300,9400,28763,27544,26849,2605,14364,9775,1370
2002/03/21,19100,10500,26792,28557,24863,3402,16861,9775,1468
2002/03/22,26300,17700,22191,29590,21883,4775,17350,10771,1488
2002/03/23,25700,18600,38506,29716,21387,4180,18144,11741,1541
2002/03/24,20100,16500,53255,47641,21108,4475,18880,12379,1641
2002/03/25,25300,21900,36420,48264,21108,4758,19240,14324,1556
2002/03/26,28100,21900,42452,43745,21605,5254,19240,14324,1521
2002/03/27,21000,16200,40213,56147,25737,5780,19988,15380,1521
2002/03/28,20500,14300,43202,55720,25737,7664,18843,15832,1521
2002/03/29,20900,14100,41184,43700,26126,7664,19544,15832,1511
2002/03/30,21000,13700,34280,36372,25574,9546,22395,15832,1450
2002/03/31,20500,14400,37179,37803,31865,10563,24824,16529,1310
2002/04/01,20100,15000,37984,25620,31127,12408,26327,18619,1250
2002/04/02,24400,16400,30303,31969,33223,13680,27148,19391,1250
2002/04/03,25700,16700,31543,31534,33223,14374,31656,21054,1250
2002/04/04,22200,14700,46172,33149,34178,16466,31656,24195,1530
2002/04/05,23900,13200,37925,45498,35455,14539,33248,27345,1975
2002/04/06,20500,12900,32305,40223,36644,14539,33871,30128,2125
2002/04/07,24400,14000,46172,32632,37770,13682,33871,30128,2245
2002/04/08,24200,17900,29497,34977,38131,9790,36370,32172,2525
2002/04/09,25000,17100,35969,34539,36642,9161,34140,31359,3998
2002/04/10,22950,16300,42441,34102,35154,8532,31910,30545,5470
2002/04/11,25050,18600,35853.5,29920,34175,5798,30078,30578,5890
2002/04/12,26400,21000,38751,35469,35204,4779,29474,29960,6010
2002/04/13,28000,21250,45044,39992,33503,4915,29474,29769,6075
2002/04/14,28600,22400,47242,45931,30900,3994,29474,29423,6382
2002/04/15,33050,24400,43458,45125,30156,4048,29070,27930,6392
2002/04/16,36850,32550,53273,45109,27828,3343,29071,27113,6354
2002/04/17,44250,40600,51677,56318,35397,2944,29290,26225,6149
2002/04/18,35950,30700,75727.5,84569,37268,2944,27958,25495,6139
2002/04/19,39400,30300,75787.5,72078,40919,2944,25778,25413,6139
2002/04/20,45350,46350,83286,64220,42938,3908,26639,24147,5325
2002/04/21,40350,40200,67124,80228,42938,4037,28581,23091,5325
2002/04/22,34600,31150,69131.5,86748,47823,6418,31328,22405,5300
2002/04/23,32000,29700,55445,69235,47780,8138,32086,23310,5300
2002/04/24,12150,25050,61887,61010,55680,8166,33768,24775,5162
2002/04/25,32050,27253.5,57600.5,56846,56682,8364,35219,26510,4993
2002/04/26,34800,37650,58117,49919,56378,8430,36853,28909,4717
2002/04/27,37550,36450,62349.5,56654,58375,8997,38471,30274,4717
2002/04/28,36850,29000,63110,71022,57814,8483,40575,31505,4717
2002/04/29,34550,26400,61013.5,70738,54657,8483,45535,32528,4714
2002/04/30,37100,28000,65108,60238,55885,7853,45831,34610,4627
2002/05/01,40650,29800,64905.5,50139,56946,7048,43158,37711,4624
2002/05/02,48400,35950,73228.5,60824,57186,6528,41850,39491,4625
2002/05/03,59100,37000,77933,71302,57836,7564,41318,36778,4628
2002/05/04,57600,33000,72091.5,76483,61163,7566,40488,37544,4625
2002/05/05,50650,28350,83263.5,86125,62347,8582,39888,36829,4569
2002/05/06,49000,30000,70582.5,78213,65366,10000,39766,36367,4644
2002/05/07,49950,28100,62504,80138,68225,9878,40281,35962,4707
2002/05/08,55650,28850,83095,85048,66583,10492,42080,36012,4929
2002/05/09,57050,29600,87397,86065,65444,9251,41880,37625,5129
2002/05/10,62400,30200,95606,87814,70352,10309,42353,37883,5253
2002/05/11,69000,32400,87816.5,91881,68189,9444,41750,38772,5540
2002/05/12,73250,32950,91674.5,86749,70303,10262,41248,37988,5538
2002/05/13,77000,33900,94273,102911,71332,9078,42074,36307,5586
2002/05/14,80300,33600,111781.5,106165,69715,8558,44099,36245,5971
2002/05/15,86950,34500,113445,94457,71425,8145,44692,36398,6151
2002/05/16,87750,34400,109900,108263,70712,7964,45281,38309,6366
2002/05/17,87350,33100,111780,111635,70590,9976,45384,38039,6826
2002/05/18,89550,32650,118813,112863,79024,15872,46208,36979,6864
2002/05/19,96700,36300,121629,118933,88088,19012,46847,26003,6242
2002/05/20,104000,38600,128735.5,123287,87381,20077,50547,37800,6176
2002/05/21,107500,38550,130520,128383,90988,23085,50626,36952,6171
2002/05/22,111250,40600,141894.5,122759,96111,24513,53879,38233,6052
2002/05/23,112450,41800,155472.5,146714,101235,24351,57073,39195,6112
2002/05/24,107450,39650,158325,136384,112697,24191,61307,40951,5979
2002/05/25,102950,39650,147165.5,154581,117903,25047,64324,45118,5843
2002/05/26,101000,38650,167022,144056,121107,28910,65037,49430,5708
2002/05/27,101600,41000,157732.5,151522,122188,31721,72051,51273,5629
2002/05/28,101850,37750,149641.5,156939,74378,32054,83484,52341,5774
2002/05/29,100950,37850,166040.5,77730,125548,33991,88260,57251,5933
2002/05/30,99300,35200,161646,110801,126089,34392,91626,62168,6266
2002/05/31,97850,35000,162026,141196,133548,34392,98809,68639,7066
2002/06/01,100100,34450,155981,139282,137629,31518,95432,72981,8576
2002/06/02,118400,36600,148049,143611,137229,27350,98668,75289,10258
2002/06/03,140700,39600,152822.5,147125,131395,23921,105061,78143,10922
2002/06/04,160250,45750,166993.5,149509,128917,22165,105960,81773,12443
2002/06/05,166950,48900,176425,154765,125892,21504,109530,82091,14088
2002/06/06,170035,50300,175781.5,167739,128160,17833,106594,33487,15397
2002/06/07,168750,49400,181158,183485,137250,15575,102357,82677,17744
2002/06/08,177650,49450,181214.5,817665,142843,15425,101470,76361,21649
2002/06/09,179850,54750,186980.5,191888,153083,16997,103243,75346,22527
2002/06/10,181050,56500,196094.5,181874,155115,20964,104140,71786,23520
2002/06/11,171400,54500,199307,201854,157511,21756,111882,71135,23600
2002/06/12,168250,57150,177149,196585,159198,22809,119670,72216,23792
2002/06/13,163700,56850,199176.5,178761,152895,25785,127962,78332,23849
2002/06/14,173700,57400,186561,189571,160066,27459,128950,85618,23889
2002/06/15,178950,60250,173726.5,190107,161416,30996,130933,90904,23637
2002/06/16,187250,60100,209225.5,203366,170194,31153,131275,93883,23240
2002/06/17,200650,62150,211742,201635,170683,40754,133476,94484,23140
2002/06/18,197620,65700,231943.5,220458,177886,33465,141777,96284,23951
2002/06/19,200550,56600,201362,214767,182306,33465,149045,102235,25006
2002/06/20,184350,52350,214360,221785,185812,33465,149455,107401,29276
2002/06/21,184800,50150,199225,237018,193129,33465,154049,110169,29988
2002/06/22,193150,51350,205287.5,210897,198413,28692,158419,113248,34575
2002/06/23,191050,48400,217754,231175,208636,26192,168803,113786,39953
2002/06/24,181150,48250,200160.5,234076,198734,28690,173279,123025,43781
2002/06/25,181200,49800,214882,230538,201182,26635,181390,865540,45877
2002/06/26,178600,49900,203646.5,227186,200261,26341,179464,134579,47155
2002/06/27,181600,50300,222792.5,228532,199705,26341,172958,134517,47646
2002/06/28,200550,55150,186012.5,223004,199016,26388,174719,131789,49872
2002/06/29,207950,55250,183261.5,193733,202305,25211,174400,128286,51322
2002/06/30,203350,58800,194543,204751,203639,24738,173231,127116,55225
2002/07/01,205400,54500,198540.5,219416,194250,23900,173113,125799,59131
2002/07/02,204350,54600,203163,223116,190608,22203,170954,125722,60381
2002/07/03,215850,53400,222872.5,219246,192937,22284,169820,123978,60046
2002/07/04,222300,55400,204928,211855,191679,21880,167494,124280,59692
2002/07/05,234100,53300,214854,195488,189163,25943,163642,123712,57265
2002/07/06,253700,56050,201428,216158,199537,27467,168804,125683,56854
2002/07/07,257250,21200,239143,224004,194311,33128,172307,133700,58052
2002/07/08,241800,54850,263245,262399,200401,33090,179139,138220,57392
2002/07/09,243700,53450,249862,247180,202530,32140,169554,146127,59616
2002/07/10,243500,57850,264349,305581,227438,31503,180817,148925,67634
2002/07/11,232550,50700,262107,259595,236870,32096,184455,148553,72852
2002/07/12,239350,49600,302585,248180,244702,32474,187650,149201,78140
2002/07/13,237950,52550,257173,243389,255136,33601,208190,151183,80332
2002/07/14,237650,48750,277349.5,288777,242683,37293,214949,153726,84423
2002/07/15,232400,49400,247648,287139,243999,35172,229302,162247,84272
2002/07/16,238400,46550,218793,234320,221863,32800,238574,167568,84692
2002/07/17,246000,47100,226298,240271,221847,20630,240661,63344,86247
2002/07/18,234500,45550,222961.5,241365,214129,35661,231000,193573,88703
2002/07/19,216700,44150,216067,229486,212179,32351,216915,198585,90038
2002/07/20,207050,41550,218974,207135,216094,32782,214169,198137,89566
2002/07/21,216450,42150,228245.5,219307,207876,32937,211835,194025,94016
2002/07/22,235600,43400,214327,196416,214743,30542,205265,196099,100553
2002/07/23,257250,44450,266448,220694,205578,29527,201937,189721,103833
2002/07/24,290350,61950,262497.5,259251,216101,29207,203722,183275,106272
2002/07/25,295600,58150,301407.5,332362,230382,32710,206844,175944,113763
2002/07/26,287950,55650,126497.5,276707,260319,36329,202462,180930,123262
2002/07/27,259250,49650,117806,269951,313177,32322,221498,181217,118946
2002/07/28,248500,51750,104033.5,278248,283954,31962,237707,180080,118686
2002/07/29,230050,49500,261829,278245,266034,43976,287819,189344,121298
2002/07/30,226250,47700,249101,277303,267739,47465,275553,193332,128308
2002/07/31,221750,46275,241757.5,265157,260730,50010,287405,197305,120808
2002/08/01,199500,39900,235558,252580,255349,60091,281461,254364,124941
2002/08/02,190000,38750,231483.5,228325,235467,49194,288479,244770,131043
2002/08/03,199100,37750,216866,246215,222419,49194,286602,238529,143395
2002/08/04,205450,43850,267576.5,244154,208786,43751,274209,236423,153760
2002/08/05,212100,42150,228366.5,287142,224605,45486,262764,233009,158390
2002/08/06,199600,43600,217647,283950,259876,44716,251274,223876,152170
2002/08/07,182000,38950,202795.5,244152,286317,41988,236452,220788,143891
2002/08/08,188950,37350,206671.5,234210,250148,36912,230165,213206,141287
2002/08/09,196150,36550,214057,193470,192154,33914,235712,205695,138935
2002/08/10,191250,35700,216320,190338,176948,31574,243226,205229,139201
2002/08/11,197300,34250,188954,195955,171620,40121,237902,208371,138691
2002/08/12,193100,33850,180864,194082,174267,48855,220762,202367,138330
2002/08/13,173950,32500,174098.5,193674,180140,58131,195652,1527532,135761
2002/08/14,169000,29100,162172,184077,177957,54499,194720,181457,134900
2002/08/15,174000,30550,176784,178711,173080,51292,193741,174486,137315
2002/08/16,179650,35600,207526,158518,152259,44737,192065,168563,136726
2002/08/17,158700,30500,191158.5,154138,143901,40953,175246,160516,136171
2002/08/18,176500,27300,182487.5,184016,157104,34591,161349,156984,129277
2002/08/19,176150,26450,190848.5,173375,152718,31950,153778,387206,126878
2002/08/20,194000,26100,196184,193306,173304,25093,156091,130250,120468
2002/08/21,196500,26600,225058.5,178438,187208,26703,150551,123754,106917
2002/08/22,193500,28900,225617,243694,167512,34882,150754,161242,82309
2002/08/23,112300,26400,228771,217819,169943,34900,177340,119316,60760
2002/08/24,151500,25650,219437.5,215780,207033,29019,176952,128537,59080
2002/08/25,147500,23625,123920.5,207873,219277,21414,169663,149524,58863
2002/08/26,136000,22550,126037.5,198334,211986,27194,177509,150253,61507
2002/08/27,126500,23350,156667.5,197038,195722,31148,185534,152593,69014
2002/08/28,132850,23400,140040,147704,190315,33711,192325,153709,69754
2002/08/29,134900,22600,151839.5,164313,171013,34101,192048,159674,78814
2002/08/30,135000,22700,149445,166810,149828,26536,199505,164234,78108
2002/08/31,143000,24325,166516,169005,165005,17354,174634,169389,80900
2002/09/01,140850,22400,177698.5,169915,139241,16886,146808,164576,86949
2002/09/02,135000,21000,174842.5,964728,136640,18523,126141,147869,92530
2002/09/03,127000,20650,172036,169802,144185,15953,120361,114484,96926
2002/09/04,133000,23050,167898,172191,140709,19650,121189,95890,93716
2002/09/05,131000,23800,181767,177458,140318,19864,122596,88159,79578
2002/09/06,130050,24000,163647,168304,151435,19669,129486,88908,59248
2002/09/07,120850,22650,153698.5,172923,148943,18859,128957,94764,50853
2002/09/08,105450,20950,154233.5,174068,144606,19209,127761,97831,41709
2002/09/09,95900,18950,138393.5,159405,141811,19209,130299,100310,35721
2002/09/10,99150,17750,130096,148803,141971,19209,126348,106885,29400
2002/09/11,96450,17350,145431,144707,140151,19057,122143,105707,32494
2002/09/12,95150,16450,130196,139427,132983,19535,118985,95446,34975
2002/09/13,91000,17600,125407.5,133407,136371,22941,116133,90341,35428
2002/09/14,90400,17500,136436,147474,124922,23015,115648,88871,36368
2002/09/15,87800,16500,140303,149040,119271,20140,119515,87432,39174
2002/09/16,83500,17100,124570,148246,121202,18467,117823,87099,39985
2002/09/17,76950,16400,142110,143475,124081,18467,107639,86283,39055
2002/09/18,74490,15300,145750,148139,123086,13680,103071,80912,34463
2002/09/19,69300,13770,146093.5,161550,111143,11592,105966,73786,32952
2002/09/20,67300,13430,137230,143393,116487,10674,104807,70861,31737
2002/09/21,66800,13750,145850.5,147036,119986,10054,99003,71175,28354
2002/09/22,65750,12700,115644,143503,119948,10054,95917,72343,25621
2002/09/23,65900,13700,118263.5,120803,106879,11184,95936,68305,23022
2002/09/24,70950,13150,115369,124906,105540,12606,94590,67554,20443
2002/09/25,70950,17160,123269,122899,101713,11536,94353,67000,19108
2002/09/26,71500,17010,115369,132987,101713,11440,90107,66931,19261
2002/09/27,63500,16760,94756.5,112465,98829,10990,87562,67016,18679
2002/09/28,57000,14960,94159.5,105162,88893,9156,82649,64664,18294
2002/09/29,51500,13440,90602,93733,76136,9156,83296,64019,18300
2002/09/30,48500,12900,82105,90141,77710,10185,77495,57227,18220
2002/10/01,45200,11440,72968.5,91782,78879,8358,73966,59068,18062
2002/10/02,44250,9765,82789.5,84847,79336,13672,63051,59066,18077
2002/10/03,43200,9420,102275.5,41387,83075,15203,64784,54066,17852
2002/10/04,43950,8860,90079,81319,80973,16317,75763,52897,16604
2002/10/05,40950,8835,85827.5,85210,76371,13005,74230,53064,16574
2002/10/06,42400,8645,84904.5,94427,76319,9713,74804,54565,16764
2002/10/07,40650,7880,85827.5,71917,77962,6500,71593,56101,16107
2002/10/08,41250,7820,81861,73254,71969,5947,69467,57013,15729
2002/10/09,42100,9560,73304.5,76392,67635,6393,70946,56226,14977
2002/10/10,40300,10325,65731.5,68764,66844,6393,67893,54675,14937
2002/10/11,39000,9915,57873.5,80756,67996,6393,65129,55259,14522
2002/10/12,38200,9215,63824,71145,64540,6393,64048,53932,14757
2002/10/13,37250,8760,67707,67504,61281,6393,63633,52697,15638
2002/10/14,33550,8295,63461,63231,56978,6393,66068,51746,16738
2002/10/15,29750,7635,52886,63861,54785,6393,65076,51684,17373
2002/10/16,29150,7345,54950.5,60694,56107,3407,59546,48325,16653
2002/10/17,29250,7085,49559,54153,53200,3407,58454,47456,16147
2002/10/18,29700,6755,37470.5,39133,43003,3450,56051,46960,15737
2002/10/19,28250,6500,40428.5,53952,43570,3500,55148,47434,15590
2002/10/20,29250,6525,56661.5,41886,46703,3500,54428,46327,15865
2002/10/21,29350,6553,52239.5,52543,45850,5401,49939,45488,15118
2002/10/22,29150,6245,55085,66003,44763,4451,46856,44254,14911
2002/10/23,28900,6205,53185,53573,44836,3645,46315,42121,14104
2002/10/24,28600,3725,44355,55143,43719,3645,46325,40154,14224
2002/10/25,27850,6180,52381,49586,48846,3645,45988,40819,14224
2002/10/26,27000,6235,47469,60208,45828,3645,45988,40577,13386
2002/10/27,27000,6000,37466,62130,44421,3645,45030,39858,13061
2002/10/28,26650,6278,38264,42759,37812,2763,45028,39521,12542
2002/10/29,26850,6135,41328,50931,37387,2768,44234,39521,11329
2002/10/30,26850,6120,44393.5,42999,36761,2763,43231,39149,10280
2002/10/31,26700,5915,38263.5,39313,39162,2763,39055,38607,10166
2002/11/01,26600,5605,44186,41652,244001,3100,37407,36147,10239
2002/11/02,27300,5855,45291.5,46084,42361,3100,35768,35120,9806
2002/11/03,28300,6808,44484.5,60757,43781,3100,35768,33666,9371
2002/11/04,29850,7100,51413,55141,44450,4603,33734,31471,9364
2002/11/05,29650,6870,45290,62633,43741,6049,33554,29785,9282
2002/11/06,28300,6650,54462,74693,46604,6287,32704,28264,9379
2002/11/07,27850,6690,60499,65910,45218,5883,34622,27863,8987
2002/11/08,27400,7085,65827.5,67345,43212,6143,34949,27938,8372
2002/11/09,26950,6825,62453.5,65214,44432,6845,34248,28175,7705
2002/11/10,25950,7100,63563,69352,46233,6936,33187,28667,7530
2002/11/11,24800,6620,69494,63878,46212,6936,33724,28541,6892
2002/11/12,24000,6215,62754,65822,45752,6936,33724,28275,6757
2002/11/13,23450,6260,64612.5,62127,45497,7882,31176,27933,6326
2002/11/14,23100,6265,61554.5,64720,47100,7882,32573,27341,5898
2002/11/15,22800,6195,74236.5,67601,46017,8169,31940,27048,5708
2002/11/16,22650,6450,62085.5,63671,48402,8169,29944,27784,5497
2002/11/17,27200,6290,73554,73623,49774,8596,29944,27232,5406
2002/11/18,27400,7015,71254,76618,49119,8497,30351,25076,5260
2002/11/19,26400,7520,63635.25,76274,51863,8750,28105,24597,5111
